"id","make","model","year","color","engine_type","transmission","fuel_type","mileage","price","owner_name","registration_number","insurance_valid_till","service_due_date","number_of_doors","seating_capacity","gps_enabled","bluetooth_enabled","sunroof","air_conditioning"
19699,"Make_19699","Model_19699",2019,"Silver","Engine_1","Manual","Diesel",137893,"103570.25","Owner_19699","MH19699XYZ","2026-08-09","2025-11-07",3,5,False,False,False,False
19700,"Make_19700","Model_19700",2020,"Red","Engine_2","Automatic","Electric",137900,"103575.00","Owner_19700","MH19700XYZ","2026-08-10","2025-11-08",4,6,True,False,True,True
19701,"Make_19701","Model_19701",2021,"Blue","Engine_3","Manual","Petrol",137907,"103579.75","Owner_19701","MH19701XYZ","2026-08-11","2025-11-09",2,4,False,True,False,False
19702,"Make_19702","Model_19702",2022,"Black","Engine_4","Automatic","Diesel",137914,"103584.50","Owner_19702","MH19702XYZ","2026-08-12","2025-11-10",3,5,True,False,False,False
19703,"Make_19703","Model_19703",2023,"White","Engine_5","Manual","Electric",137921,"103589.25","Owner_19703","MH19703XYZ","2026-08-13","2025-11-11",4,6,False,False,False,False
19704,"Make_19704","Model_19704",2024,"Silver","Engine_0","Automatic","Petrol",137928,"103594.00","Owner_19704","MH19704XYZ","2026-08-14","2025-11-12",2,4,True,True,True,False
19705,"Make_19705","Model_19705",1990,"Red","Engine_1","Manual","Diesel",137935,"103598.75","Owner_19705","MH19705XYZ","2026-08-15","2025-11-13",3,5,False,False,False,True
19706,"Make_19706","Model_19706",1991,"Blue","Engine_2","Automatic","Electric",137942,"103603.50","Owner_19706","MH19706XYZ","2026-08-16","2025-11-14",4,6,True,False,False,False
19707,"Make_19707","Model_19707",1992,"Black","Engine_3","Manual","Petrol",137949,"103608.25","Owner_19707","MH19707XYZ","2026-08-17","2025-11-15",2,4,False,True,False,False
19708,"Make_19708","Model_19708",1993,"White","Engine_4","Automatic","Diesel",137956,"103613.00","Owner_19708","MH19708XYZ","2026-08-18","2025-11-16",3,5,True,False,True,False
19709,"Make_19709","Model_19709",1994,"Silver","Engine_5","Manual","Electric",137963,"103617.75","Owner_19709","MH19709XYZ","2026-08-19","2025-11-17",4,6,False,False,False,False
19710,"Make_19710","Model_19710",1995,"Red","Engine_0","Automatic","Petrol",137970,"103622.50","Owner_19710","MH19710XYZ","2025-08-20","2025-11-18",2,4,True,True,False,True
19711,"Make_19711","Model_19711",1996,"Blue","Engine_1","Manual","Diesel",137977,"103627.25","Owner_19711","MH19711XYZ","2025-08-21","2025-11-19",3,5,False,False,False,False
19712,"Make_19712","Model_19712",1997,"Black","Engine_2","Automatic","Electric",137984,"103632.00","Owner_19712","MH19712XYZ","2025-08-22","2025-11-20",4,6,True,False,True,False
19713,"Make_19713","Model_19713",1998,"White","Engine_3","Manual","Petrol",137991,"103636.75","Owner_19713","MH19713XYZ","2025-08-23","2025-11-21",2,4,False,True,False,False
19714,"Make_19714","Model_19714",1999,"Silver","Engine_4","Automatic","Diesel",137998,"103641.50","Owner_19714","MH19714XYZ","2025-08-24","2025-11-22",3,5,True,False,False,False
19715,"Make_19715","Model_19715",2000,"Red","Engine_5","Manual","Electric",138005,"103646.25","Owner_19715","MH19715XYZ","2025-08-25","2025-11-23",4,6,False,False,False,True
19716,"Make_19716","Model_19716",2001,"Blue","Engine_0","Automatic","Petrol",138012,"103651.00","Owner_19716","MH19716XYZ","2025-08-26","2025-11-24",2,4,True,True,True,False
19717,"Make_19717","Model_19717",2002,"Black","Engine_1","Manual","Diesel",138019,"103655.75","Owner_19717","MH19717XYZ","2025-08-27","2025-11-25",3,5,False,False,False,False
19718,"Make_19718","Model_19718",2003,"White","Engine_2","Automatic","Electric",138026,"103660.50","Owner_19718","MH19718XYZ","2025-08-28","2025-11-26",4,6,True,False,False,False
19719,"Make_19719","Model_19719",2004,"Silver","Engine_3","Manual","Petrol",138033,"103665.25","Owner_19719","MH19719XYZ","2025-08-29","2025-11-27",2,4,False,True,False,False
19720,"Make_19720","Model_19720",2005,"Red","Engine_4","Automatic","Diesel",138040,"103670.00","Owner_19720","MH19720XYZ","2025-08-30","2025-11-28",3,5,True,False,True,True
19721,"Make_19721","Model_19721",2006,"Blue","Engine_5","Manual","Electric",138047,"103674.75","Owner_19721","MH19721XYZ","2025-08-31","2025-11-29",4,6,False,False,False,False
19722,"Make_19722","Model_19722",2007,"Black","Engine_0","Automatic","Petrol",138054,"103679.50","Owner_19722","MH19722XYZ","2025-09-01","2025-11-30",2,4,True,True,False,False
19723,"Make_19723","Model_19723",2008,"White","Engine_1","Manual","Diesel",138061,"103684.25","Owner_19723","MH19723XYZ","2025-09-02","2025-12-01",3,5,False,False,False,False
19724,"Make_19724","Model_19724",2009,"Silver","Engine_2","Automatic","Electric",138068,"103689.00","Owner_19724","MH19724XYZ","2025-09-03","2025-12-02",4,6,True,False,True,False
19725,"Make_19725","Model_19725",2010,"Red","Engine_3","Manual","Petrol",138075,"103693.75","Owner_19725","MH19725XYZ","2025-09-04","2025-12-03",2,4,False,True,False,True
19726,"Make_19726","Model_19726",2011,"Blue","Engine_4","Automatic","Diesel",138082,"103698.50","Owner_19726","MH19726XYZ","2025-09-05","2025-12-04",3,5,True,False,False,False
19727,"Make_19727","Model_19727",2012,"Black","Engine_5","Manual","Electric",138089,"103703.25","Owner_19727","MH19727XYZ","2025-09-06","2025-12-05",4,6,False,False,False,False
19728,"Make_19728","Model_19728",2013,"White","Engine_0","Automatic","Petrol",138096,"103708.00","Owner_19728","MH19728XYZ","2025-09-07","2025-12-06",2,4,True,True,True,False
19729,"Make_19729","Model_19729",2014,"Silver","Engine_1","Manual","Diesel",138103,"103712.75","Owner_19729","MH19729XYZ","2025-09-08","2025-12-07",3,5,False,False,False,False
19730,"Make_19730","Model_19730",2015,"Red","Engine_2","Automatic","Electric",138110,"103717.50","Owner_19730","MH19730XYZ","2025-09-09","2025-12-08",4,6,True,False,False,True
19731,"Make_19731","Model_19731",2016,"Blue","Engine_3","Manual","Petrol",138117,"103722.25","Owner_19731","MH19731XYZ","2025-09-10","2025-12-09",2,4,False,True,False,False
19732,"Make_19732","Model_19732",2017,"Black","Engine_4","Automatic","Diesel",138124,"103727.00","Owner_19732","MH19732XYZ","2025-09-11","2025-12-10",3,5,True,False,True,False
19733,"Make_19733","Model_19733",2018,"White","Engine_5","Manual","Electric",138131,"103731.75","Owner_19733","MH19733XYZ","2025-09-12","2025-12-11",4,6,False,False,False,False
19734,"Make_19734","Model_19734",2019,"Silver","Engine_0","Automatic","Petrol",138138,"103736.50","Owner_19734","MH19734XYZ","2025-09-13","2025-12-12",2,4,True,True,False,False
19735,"Make_19735","Model_19735",2020,"Red","Engine_1","Manual","Diesel",138145,"103741.25","Owner_19735","MH19735XYZ","2025-09-14","2025-12-13",3,5,False,False,False,True
19736,"Make_19736","Model_19736",2021,"Blue","Engine_2","Automatic","Electric",138152,"103746.00","Owner_19736","MH19736XYZ","2025-09-15","2025-12-14",4,6,True,False,True,False
19737,"Make_19737","Model_19737",2022,"Black","Engine_3","Manual","Petrol",138159,"103750.75","Owner_19737","MH19737XYZ","2025-09-16","2025-12-15",2,4,False,True,False,False
19738,"Make_19738","Model_19738",2023,"White","Engine_4","Automatic","Diesel",138166,"103755.50","Owner_19738","MH19738XYZ","2025-09-17","2025-12-16",3,5,True,False,False,False
19739,"Make_19739","Model_19739",2024,"Silver","Engine_5","Manual","Electric",138173,"103760.25","Owner_19739","MH19739XYZ","2025-09-18","2025-12-17",4,6,False,False,False,False
19740,"Make_19740","Model_19740",1990,"Red","Engine_0","Automatic","Petrol",138180,"103765.00","Owner_19740","MH19740XYZ","2025-09-19","2025-12-18",2,4,True,True,True,True
19741,"Make_19741","Model_19741",1991,"Blue","Engine_1","Manual","Diesel",138187,"103769.75","Owner_19741","MH19741XYZ","2025-09-20","2025-12-19",3,5,False,False,False,False
19742,"Make_19742","Model_19742",1992,"Black","Engine_2","Automatic","Electric",138194,"103774.50","Owner_19742","MH19742XYZ","2025-09-21","2025-12-20",4,6,True,False,False,False
19743,"Make_19743","Model_19743",1993,"White","Engine_3","Manual","Petrol",138201,"103779.25","Owner_19743","MH19743XYZ","2025-09-22","2025-12-21",2,4,False,True,False,False
19744,"Make_19744","Model_19744",1994,"Silver","Engine_4","Automatic","Diesel",138208,"103784.00","Owner_19744","MH19744XYZ","2025-09-23","2025-12-22",3,5,True,False,True,False
19745,"Make_19745","Model_19745",1995,"Red","Engine_5","Manual","Electric",138215,"103788.75","Owner_19745","MH19745XYZ","2025-09-24","2025-12-23",4,6,False,False,False,True
19746,"Make_19746","Model_19746",1996,"Blue","Engine_0","Automatic","Petrol",138222,"103793.50","Owner_19746","MH19746XYZ","2025-09-25","2025-12-24",2,4,True,True,False,False
19747,"Make_19747","Model_19747",1997,"Black","Engine_1","Manual","Diesel",138229,"103798.25","Owner_19747","MH19747XYZ","2025-09-26","2025-12-25",3,5,False,False,False,False
19748,"Make_19748","Model_19748",1998,"White","Engine_2","Automatic","Electric",138236,"103803.00","Owner_19748","MH19748XYZ","2025-09-27","2025-12-26",4,6,True,False,True,False
19749,"Make_19749","Model_19749",1999,"Silver","Engine_3","Manual","Petrol",138243,"103807.75","Owner_19749","MH19749XYZ","2025-09-28","2025-12-27",2,4,False,True,False,False
19750,"Make_19750","Model_19750",2000,"Red","Engine_4","Automatic","Diesel",138250,"103812.50","Owner_19750","MH19750XYZ","2025-09-29","2025-12-28",3,5,True,False,False,True
19751,"Make_19751","Model_19751",2001,"Blue","Engine_5","Manual","Electric",138257,"103817.25","Owner_19751","MH19751XYZ","2025-09-30","2025-12-29",4,6,False,False,False,False
19752,"Make_19752","Model_19752",2002,"Black","Engine_0","Automatic","Petrol",138264,"103822.00","Owner_19752","MH19752XYZ","2025-10-01","2025-12-30",2,4,True,True,True,False
19753,"Make_19753","Model_19753",2003,"White","Engine_1","Manual","Diesel",138271,"103826.75","Owner_19753","MH19753XYZ","2025-10-02","2025-12-31",3,5,False,False,False,False
19754,"Make_19754","Model_19754",2004,"Silver","Engine_2","Automatic","Electric",138278,"103831.50","Owner_19754","MH19754XYZ","2025-10-03","2026-01-01",4,6,True,False,False,False
19755,"Make_19755","Model_19755",2005,"Red","Engine_3","Manual","Petrol",138285,"103836.25","Owner_19755","MH19755XYZ","2025-10-04","2026-01-02",2,4,False,True,False,True
19756,"Make_19756","Model_19756",2006,"Blue","Engine_4","Automatic","Diesel",138292,"103841.00","Owner_19756","MH19756XYZ","2025-10-05","2026-01-03",3,5,True,False,True,False
19757,"Make_19757","Model_19757",2007,"Black","Engine_5","Manual","Electric",138299,"103845.75","Owner_19757","MH19757XYZ","2025-10-06","2026-01-04",4,6,False,False,False,False
19758,"Make_19758","Model_19758",2008,"White","Engine_0","Automatic","Petrol",138306,"103850.50","Owner_19758","MH19758XYZ","2025-10-07","2026-01-05",2,4,True,True,False,False
19759,"Make_19759","Model_19759",2009,"Silver","Engine_1","Manual","Diesel",138313,"103855.25","Owner_19759","MH19759XYZ","2025-10-08","2026-01-06",3,5,False,False,False,False
19760,"Make_19760","Model_19760",2010,"Red","Engine_2","Automatic","Electric",138320,"103860.00","Owner_19760","MH19760XYZ","2025-10-09","2026-01-07",4,6,True,False,True,True
19761,"Make_19761","Model_19761",2011,"Blue","Engine_3","Manual","Petrol",138327,"103864.75","Owner_19761","MH19761XYZ","2025-10-10","2026-01-08",2,4,False,True,False,False
19762,"Make_19762","Model_19762",2012,"Black","Engine_4","Automatic","Diesel",138334,"103869.50","Owner_19762","MH19762XYZ","2025-10-11","2026-01-09",3,5,True,False,False,False
19763,"Make_19763","Model_19763",2013,"White","Engine_5","Manual","Electric",138341,"103874.25","Owner_19763","MH19763XYZ","2025-10-12","2026-01-10",4,6,False,False,False,False
19764,"Make_19764","Model_19764",2014,"Silver","Engine_0","Automatic","Petrol",138348,"103879.00","Owner_19764","MH19764XYZ","2025-10-13","2026-01-11",2,4,True,True,True,False
19765,"Make_19765","Model_19765",2015,"Red","Engine_1","Manual","Diesel",138355,"103883.75","Owner_19765","MH19765XYZ","2025-10-14","2026-01-12",3,5,False,False,False,True
19766,"Make_19766","Model_19766",2016,"Blue","Engine_2","Automatic","Electric",138362,"103888.50","Owner_19766","MH19766XYZ","2025-10-15","2026-01-13",4,6,True,False,False,False
19767,"Make_19767","Model_19767",2017,"Black","Engine_3","Manual","Petrol",138369,"103893.25","Owner_19767","MH19767XYZ","2025-10-16","2026-01-14",2,4,False,True,False,False
19768,"Make_19768","Model_19768",2018,"White","Engine_4","Automatic","Diesel",138376,"103898.00","Owner_19768","MH19768XYZ","2025-10-17","2026-01-15",3,5,True,False,True,False
19769,"Make_19769","Model_19769",2019,"Silver","Engine_5","Manual","Electric",138383,"103902.75","Owner_19769","MH19769XYZ","2025-10-18","2026-01-16",4,6,False,False,False,False
19770,"Make_19770","Model_19770",2020,"Red","Engine_0","Automatic","Petrol",138390,"103907.50","Owner_19770","MH19770XYZ","2025-10-19","2026-01-17",2,4,True,True,False,True
19771,"Make_19771","Model_19771",2021,"Blue","Engine_1","Manual","Diesel",138397,"103912.25","Owner_19771","MH19771XYZ","2025-10-20","2026-01-18",3,5,False,False,False,False
19772,"Make_19772","Model_19772",2022,"Black","Engine_2","Automatic","Electric",138404,"103917.00","Owner_19772","MH19772XYZ","2025-10-21","2026-01-19",4,6,True,False,True,False
19773,"Make_19773","Model_19773",2023,"White","Engine_3","Manual","Petrol",138411,"103921.75","Owner_19773","MH19773XYZ","2025-10-22","2026-01-20",2,4,False,True,False,False
19774,"Make_19774","Model_19774",2024,"Silver","Engine_4","Automatic","Diesel",138418,"103926.50","Owner_19774","MH19774XYZ","2025-10-23","2026-01-21",3,5,True,False,False,False
19775,"Make_19775","Model_19775",1990,"Red","Engine_5","Manual","Electric",138425,"103931.25","Owner_19775","MH19775XYZ","2025-10-24","2026-01-22",4,6,False,False,False,True
19776,"Make_19776","Model_19776",1991,"Blue","Engine_0","Automatic","Petrol",138432,"103936.00","Owner_19776","MH19776XYZ","2025-10-25","2026-01-23",2,4,True,True,True,False
19777,"Make_19777","Model_19777",1992,"Black","Engine_1","Manual","Diesel",138439,"103940.75","Owner_19777","MH19777XYZ","2025-10-26","2026-01-24",3,5,False,False,False,False
19778,"Make_19778","Model_19778",1993,"White","Engine_2","Automatic","Electric",138446,"103945.50","Owner_19778","MH19778XYZ","2025-10-27","2026-01-25",4,6,True,False,False,False
19779,"Make_19779","Model_19779",1994,"Silver","Engine_3","Manual","Petrol",138453,"103950.25","Owner_19779","MH19779XYZ","2025-10-28","2026-01-26",2,4,False,True,False,False
19780,"Make_19780","Model_19780",1995,"Red","Engine_4","Automatic","Diesel",138460,"103955.00","Owner_19780","MH19780XYZ","2025-10-29","2026-01-27",3,5,True,False,True,True
19781,"Make_19781","Model_19781",1996,"Blue","Engine_5","Manual","Electric",138467,"103959.75","Owner_19781","MH19781XYZ","2025-10-30","2026-01-28",4,6,False,False,False,False
19782,"Make_19782","Model_19782",1997,"Black","Engine_0","Automatic","Petrol",138474,"103964.50","Owner_19782","MH19782XYZ","2025-10-31","2026-01-29",2,4,True,True,False,False
19783,"Make_19783","Model_19783",1998,"White","Engine_1","Manual","Diesel",138481,"103969.25","Owner_19783","MH19783XYZ","2025-11-01","2026-01-30",3,5,False,False,False,False
19784,"Make_19784","Model_19784",1999,"Silver","Engine_2","Automatic","Electric",138488,"103974.00","Owner_19784","MH19784XYZ","2025-11-02","2026-01-31",4,6,True,False,True,False
19785,"Make_19785","Model_19785",2000,"Red","Engine_3","Manual","Petrol",138495,"103978.75","Owner_19785","MH19785XYZ","2025-11-03","2026-02-01",2,4,False,True,False,True
19786,"Make_19786","Model_19786",2001,"Blue","Engine_4","Automatic","Diesel",138502,"103983.50","Owner_19786","MH19786XYZ","2025-11-04","2026-02-02",3,5,True,False,False,False
19787,"Make_19787","Model_19787",2002,"Black","Engine_5","Manual","Electric",138509,"103988.25","Owner_19787","MH19787XYZ","2025-11-05","2026-02-03",4,6,False,False,False,False
19788,"Make_19788","Model_19788",2003,"White","Engine_0","Automatic","Petrol",138516,"103993.00","Owner_19788","MH19788XYZ","2025-11-06","2026-02-04",2,4,True,True,True,False
19789,"Make_19789","Model_19789",2004,"Silver","Engine_1","Manual","Diesel",138523,"103997.75","Owner_19789","MH19789XYZ","2025-11-07","2026-02-05",3,5,False,False,False,False
19790,"Make_19790","Model_19790",2005,"Red","Engine_2","Automatic","Electric",138530,"104002.50","Owner_19790","MH19790XYZ","2025-11-08","2026-02-06",4,6,True,False,False,True
19791,"Make_19791","Model_19791",2006,"Blue","Engine_3","Manual","Petrol",138537,"104007.25","Owner_19791","MH19791XYZ","2025-11-09","2026-02-07",2,4,False,True,False,False
19792,"Make_19792","Model_19792",2007,"Black","Engine_4","Automatic","Diesel",138544,"104012.00","Owner_19792","MH19792XYZ","2025-11-10","2026-02-08",3,5,True,False,True,False
19793,"Make_19793","Model_19793",2008,"White","Engine_5","Manual","Electric",138551,"104016.75","Owner_19793","MH19793XYZ","2025-11-11","2026-02-09",4,6,False,False,False,False
19794,"Make_19794","Model_19794",2009,"Silver","Engine_0","Automatic","Petrol",138558,"104021.50","Owner_19794","MH19794XYZ","2025-11-12","2026-02-10",2,4,True,True,False,False
19795,"Make_19795","Model_19795",2010,"Red","Engine_1","Manual","Diesel",138565,"104026.25","Owner_19795","MH19795XYZ","2025-11-13","2026-02-11",3,5,False,False,False,True
19796,"Make_19796","Model_19796",2011,"Blue","Engine_2","Automatic","Electric",138572,"104031.00","Owner_19796","MH19796XYZ","2025-11-14","2026-02-12",4,6,True,False,True,False
19797,"Make_19797","Model_19797",2012,"Black","Engine_3","Manual","Petrol",138579,"104035.75","Owner_19797","MH19797XYZ","2025-11-15","2026-02-13",2,4,False,True,False,False
19798,"Make_19798","Model_19798",2013,"White","Engine_4","Automatic","Diesel",138586,"104040.50","Owner_19798","MH19798XYZ","2025-11-16","2026-02-14",3,5,True,False,False,False
19799,"Make_19799","Model_19799",2014,"Silver","Engine_5","Manual","Electric",138593,"104045.25","Owner_19799","MH19799XYZ","2025-11-17","2026-02-15",4,6,False,False,False,False
19800,"Make_19800","Model_19800",2015,"Red","Engine_0","Automatic","Petrol",138600,"104050.00","Owner_19800","MH19800XYZ","2025-11-18","2026-02-16",2,4,True,True,True,True
19801,"Make_19801","Model_19801",2016,"Blue","Engine_1","Manual","Diesel",138607,"104054.75","Owner_19801","MH19801XYZ","2025-11-19","2026-02-17",3,5,False,False,False,False
19802,"Make_19802","Model_19802",2017,"Black","Engine_2","Automatic","Electric",138614,"104059.50","Owner_19802","MH19802XYZ","2025-11-20","2026-02-18",4,6,True,False,False,False
19803,"Make_19803","Model_19803",2018,"White","Engine_3","Manual","Petrol",138621,"104064.25","Owner_19803","MH19803XYZ","2025-11-21","2026-02-19",2,4,False,True,False,False
19804,"Make_19804","Model_19804",2019,"Silver","Engine_4","Automatic","Diesel",138628,"104069.00","Owner_19804","MH19804XYZ","2025-11-22","2026-02-20",3,5,True,False,True,False
19805,"Make_19805","Model_19805",2020,"Red","Engine_5","Manual","Electric",138635,"104073.75","Owner_19805","MH19805XYZ","2025-11-23","2026-02-21",4,6,False,False,False,True
19806,"Make_19806","Model_19806",2021,"Blue","Engine_0","Automatic","Petrol",138642,"104078.50","Owner_19806","MH19806XYZ","2025-11-24","2026-02-22",2,4,True,True,False,False
19807,"Make_19807","Model_19807",2022,"Black","Engine_1","Manual","Diesel",138649,"104083.25","Owner_19807","MH19807XYZ","2025-11-25","2026-02-23",3,5,False,False,False,False
19808,"Make_19808","Model_19808",2023,"White","Engine_2","Automatic","Electric",138656,"104088.00","Owner_19808","MH19808XYZ","2025-11-26","2026-02-24",4,6,True,False,True,False
19809,"Make_19809","Model_19809",2024,"Silver","Engine_3","Manual","Petrol",138663,"104092.75","Owner_19809","MH19809XYZ","2025-11-27","2026-02-25",2,4,False,True,False,False
19810,"Make_19810","Model_19810",1990,"Red","Engine_4","Automatic","Diesel",138670,"104097.50","Owner_19810","MH19810XYZ","2025-11-28","2026-02-26",3,5,True,False,False,True
19811,"Make_19811","Model_19811",1991,"Blue","Engine_5","Manual","Electric",138677,"104102.25","Owner_19811","MH19811XYZ","2025-11-29","2026-02-27",4,6,False,False,False,False
19812,"Make_19812","Model_19812",1992,"Black","Engine_0","Automatic","Petrol",138684,"104107.00","Owner_19812","MH19812XYZ","2025-11-30","2026-02-28",2,4,True,True,True,False
19813,"Make_19813","Model_19813",1993,"White","Engine_1","Manual","Diesel",138691,"104111.75","Owner_19813","MH19813XYZ","2025-12-01","2026-03-01",3,5,False,False,False,False
19814,"Make_19814","Model_19814",1994,"Silver","Engine_2","Automatic","Electric",138698,"104116.50","Owner_19814","MH19814XYZ","2025-12-02","2026-03-02",4,6,True,False,False,False
19815,"Make_19815","Model_19815",1995,"Red","Engine_3","Manual","Petrol",138705,"104121.25","Owner_19815","MH19815XYZ","2025-12-03","2026-03-03",2,4,False,True,False,True
19816,"Make_19816","Model_19816",1996,"Blue","Engine_4","Automatic","Diesel",138712,"104126.00","Owner_19816","MH19816XYZ","2025-12-04","2026-03-04",3,5,True,False,True,False
19817,"Make_19817","Model_19817",1997,"Black","Engine_5","Manual","Electric",138719,"104130.75","Owner_19817","MH19817XYZ","2025-12-05","2026-03-05",4,6,False,False,False,False
19818,"Make_19818","Model_19818",1998,"White","Engine_0","Automatic","Petrol",138726,"104135.50","Owner_19818","MH19818XYZ","2025-12-06","2026-03-06",2,4,True,True,False,False
19819,"Make_19819","Model_19819",1999,"Silver","Engine_1","Manual","Diesel",138733,"104140.25","Owner_19819","MH19819XYZ","2025-12-07","2026-03-07",3,5,False,False,False,False
19820,"Make_19820","Model_19820",2000,"Red","Engine_2","Automatic","Electric",138740,"104145.00","Owner_19820","MH19820XYZ","2025-12-08","2026-03-08",4,6,True,False,True,True
19821,"Make_19821","Model_19821",2001,"Blue","Engine_3","Manual","Petrol",138747,"104149.75","Owner_19821","MH19821XYZ","2025-12-09","2026-03-09",2,4,False,True,False,False
19822,"Make_19822","Model_19822",2002,"Black","Engine_4","Automatic","Diesel",138754,"104154.50","Owner_19822","MH19822XYZ","2025-12-10","2026-03-10",3,5,True,False,False,False
19823,"Make_19823","Model_19823",2003,"White","Engine_5","Manual","Electric",138761,"104159.25","Owner_19823","MH19823XYZ","2025-12-11","2026-03-11",4,6,False,False,False,False
19824,"Make_19824","Model_19824",2004,"Silver","Engine_0","Automatic","Petrol",138768,"104164.00","Owner_19824","MH19824XYZ","2025-12-12","2026-03-12",2,4,True,True,True,False
19825,"Make_19825","Model_19825",2005,"Red","Engine_1","Manual","Diesel",138775,"104168.75","Owner_19825","MH19825XYZ","2025-12-13","2026-03-13",3,5,False,False,False,True
19826,"Make_19826","Model_19826",2006,"Blue","Engine_2","Automatic","Electric",138782,"104173.50","Owner_19826","MH19826XYZ","2025-12-14","2026-03-14",4,6,True,False,False,False
19827,"Make_19827","Model_19827",2007,"Black","Engine_3","Manual","Petrol",138789,"104178.25","Owner_19827","MH19827XYZ","2025-12-15","2026-03-15",2,4,False,True,False,False
19828,"Make_19828","Model_19828",2008,"White","Engine_4","Automatic","Diesel",138796,"104183.00","Owner_19828","MH19828XYZ","2025-12-16","2026-03-16",3,5,True,False,True,False
19829,"Make_19829","Model_19829",2009,"Silver","Engine_5","Manual","Electric",138803,"104187.75","Owner_19829","MH19829XYZ","2025-12-17","2026-03-17",4,6,False,False,False,False
19830,"Make_19830","Model_19830",2010,"Red","Engine_0","Automatic","Petrol",138810,"104192.50","Owner_19830","MH19830XYZ","2025-12-18","2026-03-18",2,4,True,True,False,True
19831,"Make_19831","Model_19831",2011,"Blue","Engine_1","Manual","Diesel",138817,"104197.25","Owner_19831","MH19831XYZ","2025-12-19","2026-03-19",3,5,False,False,False,False
19832,"Make_19832","Model_19832",2012,"Black","Engine_2","Automatic","Electric",138824,"104202.00","Owner_19832","MH19832XYZ","2025-12-20","2026-03-20",4,6,True,False,True,False
19833,"Make_19833","Model_19833",2013,"White","Engine_3","Manual","Petrol",138831,"104206.75","Owner_19833","MH19833XYZ","2025-12-21","2026-03-21",2,4,False,True,False,False
19834,"Make_19834","Model_19834",2014,"Silver","Engine_4","Automatic","Diesel",138838,"104211.50","Owner_19834","MH19834XYZ","2025-12-22","2026-03-22",3,5,True,False,False,False
19835,"Make_19835","Model_19835",2015,"Red","Engine_5","Manual","Electric",138845,"104216.25","Owner_19835","MH19835XYZ","2025-12-23","2026-03-23",4,6,False,False,False,True
19836,"Make_19836","Model_19836",2016,"Blue","Engine_0","Automatic","Petrol",138852,"104221.00","Owner_19836","MH19836XYZ","2025-12-24","2026-03-24",2,4,True,True,True,False
19837,"Make_19837","Model_19837",2017,"Black","Engine_1","Manual","Diesel",138859,"104225.75","Owner_19837","MH19837XYZ","2025-12-25","2026-03-25",3,5,False,False,False,False
19838,"Make_19838","Model_19838",2018,"White","Engine_2","Automatic","Electric",138866,"104230.50","Owner_19838","MH19838XYZ","2025-12-26","2026-03-26",4,6,True,False,False,False
19839,"Make_19839","Model_19839",2019,"Silver","Engine_3","Manual","Petrol",138873,"104235.25","Owner_19839","MH19839XYZ","2025-12-27","2026-03-27",2,4,False,True,False,False
19840,"Make_19840","Model_19840",2020,"Red","Engine_4","Automatic","Diesel",138880,"104240.00","Owner_19840","MH19840XYZ","2025-12-28","2026-03-28",3,5,True,False,True,True
19841,"Make_19841","Model_19841",2021,"Blue","Engine_5","Manual","Electric",138887,"104244.75","Owner_19841","MH19841XYZ","2025-12-29","2026-03-29",4,6,False,False,False,False
19842,"Make_19842","Model_19842",2022,"Black","Engine_0","Automatic","Petrol",138894,"104249.50","Owner_19842","MH19842XYZ","2025-12-30","2026-03-30",2,4,True,True,False,False
19843,"Make_19843","Model_19843",2023,"White","Engine_1","Manual","Diesel",138901,"104254.25","Owner_19843","MH19843XYZ","2025-12-31","2026-03-31",3,5,False,False,False,False
19844,"Make_19844","Model_19844",2024,"Silver","Engine_2","Automatic","Electric",138908,"104259.00","Owner_19844","MH19844XYZ","2026-01-01","2026-04-01",4,6,True,False,True,False
19845,"Make_19845","Model_19845",1990,"Red","Engine_3","Manual","Petrol",138915,"104263.75","Owner_19845","MH19845XYZ","2026-01-02","2026-04-02",2,4,False,True,False,True
19846,"Make_19846","Model_19846",1991,"Blue","Engine_4","Automatic","Diesel",138922,"104268.50","Owner_19846","MH19846XYZ","2026-01-03","2026-04-03",3,5,True,False,False,False
19847,"Make_19847","Model_19847",1992,"Black","Engine_5","Manual","Electric",138929,"104273.25","Owner_19847","MH19847XYZ","2026-01-04","2026-04-04",4,6,False,False,False,False
19848,"Make_19848","Model_19848",1993,"White","Engine_0","Automatic","Petrol",138936,"104278.00","Owner_19848","MH19848XYZ","2026-01-05","2026-04-05",2,4,True,True,True,False
19849,"Make_19849","Model_19849",1994,"Silver","Engine_1","Manual","Diesel",138943,"104282.75","Owner_19849","MH19849XYZ","2026-01-06","2026-04-06",3,5,False,False,False,False
19850,"Make_19850","Model_19850",1995,"Red","Engine_2","Automatic","Electric",138950,"104287.50","Owner_19850","MH19850XYZ","2026-01-07","2026-04-07",4,6,True,False,False,True
19851,"Make_19851","Model_19851",1996,"Blue","Engine_3","Manual","Petrol",138957,"104292.25","Owner_19851","MH19851XYZ","2026-01-08","2026-04-08",2,4,False,True,False,False
19852,"Make_19852","Model_19852",1997,"Black","Engine_4","Automatic","Diesel",138964,"104297.00","Owner_19852","MH19852XYZ","2026-01-09","2026-04-09",3,5,True,False,True,False
19853,"Make_19853","Model_19853",1998,"White","Engine_5","Manual","Electric",138971,"104301.75","Owner_19853","MH19853XYZ","2026-01-10","2026-04-10",4,6,False,False,False,False
