"id","make","model","year","color","engine_type","transmission","fuel_type","mileage","price","owner_name","registration_number","insurance_valid_till","service_due_date","number_of_doors","seating_capacity","gps_enabled","bluetooth_enabled","sunroof","air_conditioning"
1569,"Make_1569","Model_1569",2019,"Silver","V1 Engine","Manual","Petrol",15690,"23629.50","Owner_1569","REG1569","2025-12-07","2026-01-06",2,4,False,True,False,False
1570,"Make_1570","Model_1570",2020,"Red","V2 Engine","Automatic","Diesel",15700,"23635.00","Owner_1570","REG1570","2025-12-08","2026-01-07",3,5,True,False,False,True
1571,"Make_1571","Model_1571",2021,"Blue","V3 Engine","Manual","Electric",15710,"23640.50","Owner_1571","REG1571","2025-12-09","2026-01-08",4,6,False,False,False,False
1572,"Make_1572","Model_1572",2022,"Black","V4 Engine","Automatic","Petrol",15720,"23646.00","Owner_1572","REG1572","2025-12-10","2026-01-09",2,4,True,True,True,False
1573,"Make_1573","Model_1573",2023,"White","V5 Engine","Manual","Diesel",15730,"23651.50","Owner_1573","REG1573","2025-12-11","2026-01-10",3,5,False,False,False,False
1574,"Make_1574","Model_1574",2024,"Silver","V6 Engine","Automatic","Electric",15740,"23657.00","Owner_1574","REG1574","2025-12-12","2026-01-11",4,6,True,False,False,False
1575,"Make_1575","Model_1575",2000,"Red","V7 Engine","Manual","Petrol",15750,"23662.50","Owner_1575","REG1575","2025-12-13","2026-01-12",2,4,False,True,False,True
1576,"Make_1576","Model_1576",2001,"Blue","V0 Engine","Automatic","Diesel",15760,"23668.00","Owner_1576","REG1576","2025-12-14","2026-01-13",3,5,True,False,True,False
1577,"Make_1577","Model_1577",2002,"Black","V1 Engine","Manual","Electric",15770,"23673.50","Owner_1577","REG1577","2025-12-15","2026-01-14",4,6,False,False,False,False
1578,"Make_1578","Model_1578",2003,"White","V2 Engine","Automatic","Petrol",15780,"23679.00","Owner_1578","REG1578","2025-12-16","2026-01-15",2,4,True,True,False,False
1579,"Make_1579","Model_1579",2004,"Silver","V3 Engine","Manual","Diesel",15790,"23684.50","Owner_1579","REG1579","2025-12-17","2026-01-16",3,5,False,False,False,False
1580,"Make_1580","Model_1580",2005,"Red","V4 Engine","Automatic","Electric",15800,"23690.00","Owner_1580","REG1580","2025-12-18","2026-01-17",4,6,True,False,True,True
1581,"Make_1581","Model_1581",2006,"Blue","V5 Engine","Manual","Petrol",15810,"23695.50","Owner_1581","REG1581","2025-12-19","2026-01-18",2,4,False,True,False,False
1582,"Make_1582","Model_1582",2007,"Black","V6 Engine","Automatic","Diesel",15820,"23701.00","Owner_1582","REG1582","2025-12-20","2026-01-19",3,5,True,False,False,False
1583,"Make_1583","Model_1583",2008,"White","V7 Engine","Manual","Electric",15830,"23706.50","Owner_1583","REG1583","2025-12-21","2026-01-20",4,6,False,False,False,False
1584,"Make_1584","Model_1584",2009,"Silver","V0 Engine","Automatic","Petrol",15840,"23712.00","Owner_1584","REG1584","2025-12-22","2026-01-21",2,4,True,True,True,False
1585,"Make_1585","Model_1585",2010,"Red","V1 Engine","Manual","Diesel",15850,"23717.50","Owner_1585","REG1585","2025-12-23","2026-01-22",3,5,False,False,False,True
1586,"Make_1586","Model_1586",2011,"Blue","V2 Engine","Automatic","Electric",15860,"23723.00","Owner_1586","REG1586","2025-12-24","2026-01-23",4,6,True,False,False,False
1587,"Make_1587","Model_1587",2012,"Black","V3 Engine","Manual","Petrol",15870,"23728.50","Owner_1587","REG1587","2025-12-25","2026-01-24",2,4,False,True,False,False
1588,"Make_1588","Model_1588",2013,"White","V4 Engine","Automatic","Diesel",15880,"23734.00","Owner_1588","REG1588","2025-12-26","2026-01-25",3,5,True,False,True,False
1589,"Make_1589","Model_1589",2014,"Silver","V5 Engine","Manual","Electric",15890,"23739.50","Owner_1589","REG1589","2025-12-27","2026-01-26",4,6,False,False,False,False
1590,"Make_1590","Model_1590",2015,"Red","V6 Engine","Automatic","Petrol",15900,"23745.00","Owner_1590","REG1590","2025-12-28","2026-01-27",2,4,True,True,False,True
1591,"Make_1591","Model_1591",2016,"Blue","V7 Engine","Manual","Diesel",15910,"23750.50","Owner_1591","REG1591","2025-12-29","2026-01-28",3,5,False,False,False,False
1592,"Make_1592","Model_1592",2017,"Black","V0 Engine","Automatic","Electric",15920,"23756.00","Owner_1592","REG1592","2025-12-30","2026-01-29",4,6,True,False,True,False
1593,"Make_1593","Model_1593",2018,"White","V1 Engine","Manual","Petrol",15930,"23761.50","Owner_1593","REG1593","2025-12-31","2026-01-30",2,4,False,True,False,False
1594,"Make_1594","Model_1594",2019,"Silver","V2 Engine","Automatic","Diesel",15940,"23767.00","Owner_1594","REG1594","2026-01-01","2026-01-31",3,5,True,False,False,False
1595,"Make_1595","Model_1595",2020,"Red","V3 Engine","Manual","Electric",15950,"23772.50","Owner_1595","REG1595","2026-01-02","2026-02-01",4,6,False,False,False,True
1596,"Make_1596","Model_1596",2021,"Blue","V4 Engine","Automatic","Petrol",15960,"23778.00","Owner_1596","REG1596","2026-01-03","2026-02-02",2,4,True,True,True,False
1597,"Make_1597","Model_1597",2022,"Black","V5 Engine","Manual","Diesel",15970,"23783.50","Owner_1597","REG1597","2026-01-04","2026-02-03",3,5,False,False,False,False
1598,"Make_1598","Model_1598",2023,"White","V6 Engine","Automatic","Electric",15980,"23789.00","Owner_1598","REG1598","2026-01-05","2026-02-04",4,6,True,False,False,False
1599,"Make_1599","Model_1599",2024,"Silver","V7 Engine","Manual","Petrol",15990,"23794.50","Owner_1599","REG1599","2026-01-06","2026-02-05",2,4,False,True,False,False
1600,"Make_1600","Model_1600",2000,"Red","V0 Engine","Automatic","Diesel",16000,"23800.00","Owner_1600","REG1600","2026-01-07","2026-02-06",3,5,True,False,True,True
1601,"Make_1601","Model_1601",2001,"Blue","V1 Engine","Manual","Electric",16010,"23805.50","Owner_1601","REG1601","2026-01-08","2026-02-07",4,6,False,False,False,False
1602,"Make_1602","Model_1602",2002,"Black","V2 Engine","Automatic","Petrol",16020,"23811.00","Owner_1602","REG1602","2026-01-09","2026-02-08",2,4,True,True,False,False
1603,"Make_1603","Model_1603",2003,"White","V3 Engine","Manual","Diesel",16030,"23816.50","Owner_1603","REG1603","2026-01-10","2026-02-09",3,5,False,False,False,False
1604,"Make_1604","Model_1604",2004,"Silver","V4 Engine","Automatic","Electric",16040,"23822.00","Owner_1604","REG1604","2026-01-11","2026-02-10",4,6,True,False,True,False
1605,"Make_1605","Model_1605",2005,"Red","V5 Engine","Manual","Petrol",16050,"23827.50","Owner_1605","REG1605","2026-01-12","2026-02-11",2,4,False,True,False,True
1606,"Make_1606","Model_1606",2006,"Blue","V6 Engine","Automatic","Diesel",16060,"23833.00","Owner_1606","REG1606","2026-01-13","2026-02-12",3,5,True,False,False,False
1607,"Make_1607","Model_1607",2007,"Black","V7 Engine","Manual","Electric",16070,"23838.50","Owner_1607","REG1607","2026-01-14","2026-02-13",4,6,False,False,False,False
1608,"Make_1608","Model_1608",2008,"White","V0 Engine","Automatic","Petrol",16080,"23844.00","Owner_1608","REG1608","2026-01-15","2026-02-14",2,4,True,True,True,False
1609,"Make_1609","Model_1609",2009,"Silver","V1 Engine","Manual","Diesel",16090,"23849.50","Owner_1609","REG1609","2026-01-16","2026-02-15",3,5,False,False,False,False
1610,"Make_1610","Model_1610",2010,"Red","V2 Engine","Automatic","Electric",16100,"23855.00","Owner_1610","REG1610","2026-01-17","2026-02-16",4,6,True,False,False,True
1611,"Make_1611","Model_1611",2011,"Blue","V3 Engine","Manual","Petrol",16110,"23860.50","Owner_1611","REG1611","2026-01-18","2026-02-17",2,4,False,True,False,False
1612,"Make_1612","Model_1612",2012,"Black","V4 Engine","Automatic","Diesel",16120,"23866.00","Owner_1612","REG1612","2026-01-19","2026-02-18",3,5,True,False,True,False
1613,"Make_1613","Model_1613",2013,"White","V5 Engine","Manual","Electric",16130,"23871.50","Owner_1613","REG1613","2026-01-20","2026-02-19",4,6,False,False,False,False
1614,"Make_1614","Model_1614",2014,"Silver","V6 Engine","Automatic","Petrol",16140,"23877.00","Owner_1614","REG1614","2026-01-21","2026-02-20",2,4,True,True,False,False
1615,"Make_1615","Model_1615",2015,"Red","V7 Engine","Manual","Diesel",16150,"23882.50","Owner_1615","REG1615","2026-01-22","2026-02-21",3,5,False,False,False,True
1616,"Make_1616","Model_1616",2016,"Blue","V0 Engine","Automatic","Electric",16160,"23888.00","Owner_1616","REG1616","2026-01-23","2026-02-22",4,6,True,False,True,False
1617,"Make_1617","Model_1617",2017,"Black","V1 Engine","Manual","Petrol",16170,"23893.50","Owner_1617","REG1617","2026-01-24","2026-02-23",2,4,False,True,False,False
1618,"Make_1618","Model_1618",2018,"White","V2 Engine","Automatic","Diesel",16180,"23899.00","Owner_1618","REG1618","2026-01-25","2026-02-24",3,5,True,False,False,False
1619,"Make_1619","Model_1619",2019,"Silver","V3 Engine","Manual","Electric",16190,"23904.50","Owner_1619","REG1619","2026-01-26","2026-02-25",4,6,False,False,False,False
1620,"Make_1620","Model_1620",2020,"Red","V4 Engine","Automatic","Petrol",16200,"23910.00","Owner_1620","REG1620","2026-01-27","2026-02-26",2,4,True,True,True,True
1621,"Make_1621","Model_1621",2021,"Blue","V5 Engine","Manual","Diesel",16210,"23915.50","Owner_1621","REG1621","2026-01-28","2026-02-27",3,5,False,False,False,False
1622,"Make_1622","Model_1622",2022,"Black","V6 Engine","Automatic","Electric",16220,"23921.00","Owner_1622","REG1622","2026-01-29","2026-02-28",4,6,True,False,False,False
1623,"Make_1623","Model_1623",2023,"White","V7 Engine","Manual","Petrol",16230,"23926.50","Owner_1623","REG1623","2026-01-30","2026-03-01",2,4,False,True,False,False
1624,"Make_1624","Model_1624",2024,"Silver","V0 Engine","Automatic","Diesel",16240,"23932.00","Owner_1624","REG1624","2026-01-31","2026-03-02",3,5,True,False,True,False
1625,"Make_1625","Model_1625",2000,"Red","V1 Engine","Manual","Electric",16250,"23937.50","Owner_1625","REG1625","2026-02-01","2026-03-03",4,6,False,False,False,True
1626,"Make_1626","Model_1626",2001,"Blue","V2 Engine","Automatic","Petrol",16260,"23943.00","Owner_1626","REG1626","2026-02-02","2026-03-04",2,4,True,True,False,False
1627,"Make_1627","Model_1627",2002,"Black","V3 Engine","Manual","Diesel",16270,"23948.50","Owner_1627","REG1627","2026-02-03","2026-03-05",3,5,False,False,False,False
1628,"Make_1628","Model_1628",2003,"White","V4 Engine","Automatic","Electric",16280,"23954.00","Owner_1628","REG1628","2026-02-04","2026-03-06",4,6,True,False,True,False
1629,"Make_1629","Model_1629",2004,"Silver","V5 Engine","Manual","Petrol",16290,"23959.50","Owner_1629","REG1629","2026-02-05","2026-03-07",2,4,False,True,False,False
1630,"Make_1630","Model_1630",2005,"Red","V6 Engine","Automatic","Diesel",16300,"23965.00","Owner_1630","REG1630","2026-02-06","2026-03-08",3,5,True,False,False,True
1631,"Make_1631","Model_1631",2006,"Blue","V7 Engine","Manual","Electric",16310,"23970.50","Owner_1631","REG1631","2026-02-07","2026-03-09",4,6,False,False,False,False
1632,"Make_1632","Model_1632",2007,"Black","V0 Engine","Automatic","Petrol",16320,"23976.00","Owner_1632","REG1632","2026-02-08","2026-03-10",2,4,True,True,True,False
1633,"Make_1633","Model_1633",2008,"White","V1 Engine","Manual","Diesel",16330,"23981.50","Owner_1633","REG1633","2026-02-09","2026-03-11",3,5,False,False,False,False
1634,"Make_1634","Model_1634",2009,"Silver","V2 Engine","Automatic","Electric",16340,"23987.00","Owner_1634","REG1634","2026-02-10","2026-03-12",4,6,True,False,False,False
1635,"Make_1635","Model_1635",2010,"Red","V3 Engine","Manual","Petrol",16350,"23992.50","Owner_1635","REG1635","2026-02-11","2026-03-13",2,4,False,True,False,True
1636,"Make_1636","Model_1636",2011,"Blue","V4 Engine","Automatic","Diesel",16360,"23998.00","Owner_1636","REG1636","2026-02-12","2026-03-14",3,5,True,False,True,False
1637,"Make_1637","Model_1637",2012,"Black","V5 Engine","Manual","Electric",16370,"24003.50","Owner_1637","REG1637","2026-02-13","2026-03-15",4,6,False,False,False,False
1638,"Make_1638","Model_1638",2013,"White","V6 Engine","Automatic","Petrol",16380,"24009.00","Owner_1638","REG1638","2026-02-14","2026-03-16",2,4,True,True,False,False
1639,"Make_1639","Model_1639",2014,"Silver","V7 Engine","Manual","Diesel",16390,"24014.50","Owner_1639","REG1639","2026-02-15","2026-03-17",3,5,False,False,False,False
1640,"Make_1640","Model_1640",2015,"Red","V0 Engine","Automatic","Electric",16400,"24020.00","Owner_1640","REG1640","2026-02-16","2026-03-18",4,6,True,False,True,True
1641,"Make_1641","Model_1641",2016,"Blue","V1 Engine","Manual","Petrol",16410,"24025.50","Owner_1641","REG1641","2026-02-17","2026-03-19",2,4,False,True,False,False
1642,"Make_1642","Model_1642",2017,"Black","V2 Engine","Automatic","Diesel",16420,"24031.00","Owner_1642","REG1642","2026-02-18","2026-03-20",3,5,True,False,False,False
1643,"Make_1643","Model_1643",2018,"White","V3 Engine","Manual","Electric",16430,"24036.50","Owner_1643","REG1643","2026-02-19","2026-03-21",4,6,False,False,False,False
1644,"Make_1644","Model_1644",2019,"Silver","V4 Engine","Automatic","Petrol",16440,"24042.00","Owner_1644","REG1644","2026-02-20","2026-03-22",2,4,True,True,True,False
1645,"Make_1645","Model_1645",2020,"Red","V5 Engine","Manual","Diesel",16450,"24047.50","Owner_1645","REG1645","2026-02-21","2026-03-23",3,5,False,False,False,True
1646,"Make_1646","Model_1646",2021,"Blue","V6 Engine","Automatic","Electric",16460,"24053.00","Owner_1646","REG1646","2026-02-22","2026-03-24",4,6,True,False,False,False
1647,"Make_1647","Model_1647",2022,"Black","V7 Engine","Manual","Petrol",16470,"24058.50","Owner_1647","REG1647","2026-02-23","2026-03-25",2,4,False,True,False,False
1648,"Make_1648","Model_1648",2023,"White","V0 Engine","Automatic","Diesel",16480,"24064.00","Owner_1648","REG1648","2026-02-24","2026-03-26",3,5,True,False,True,False
1649,"Make_1649","Model_1649",2024,"Silver","V1 Engine","Manual","Electric",16490,"24069.50","Owner_1649","REG1649","2026-02-25","2026-03-27",4,6,False,False,False,False
1650,"Make_1650","Model_1650",2000,"Red","V2 Engine","Automatic","Petrol",16500,"24075.00","Owner_1650","REG1650","2026-02-26","2026-03-28",2,4,True,True,False,True
1651,"Make_1651","Model_1651",2001,"Blue","V3 Engine","Manual","Diesel",16510,"24080.50","Owner_1651","REG1651","2026-02-27","2026-03-29",3,5,False,False,False,False
1652,"Make_1652","Model_1652",2002,"Black","V4 Engine","Automatic","Electric",16520,"24086.00","Owner_1652","REG1652","2026-02-28","2026-03-30",4,6,True,False,True,False
1653,"Make_1653","Model_1653",2003,"White","V5 Engine","Manual","Petrol",16530,"24091.50","Owner_1653","REG1653","2026-03-01","2026-03-31",2,4,False,True,False,False
1654,"Make_1654","Model_1654",2004,"Silver","V6 Engine","Automatic","Diesel",16540,"24097.00","Owner_1654","REG1654","2026-03-02","2026-04-01",3,5,True,False,False,False
1655,"Make_1655","Model_1655",2005,"Red","V7 Engine","Manual","Electric",16550,"24102.50","Owner_1655","REG1655","2026-03-03","2026-04-02",4,6,False,False,False,True
1656,"Make_1656","Model_1656",2006,"Blue","V0 Engine","Automatic","Petrol",16560,"24108.00","Owner_1656","REG1656","2026-03-04","2026-04-03",2,4,True,True,True,False
1657,"Make_1657","Model_1657",2007,"Black","V1 Engine","Manual","Diesel",16570,"24113.50","Owner_1657","REG1657","2026-03-05","2026-04-04",3,5,False,False,False,False
1658,"Make_1658","Model_1658",2008,"White","V2 Engine","Automatic","Electric",16580,"24119.00","Owner_1658","REG1658","2026-03-06","2026-04-05",4,6,True,False,False,False
1659,"Make_1659","Model_1659",2009,"Silver","V3 Engine","Manual","Petrol",16590,"24124.50","Owner_1659","REG1659","2026-03-07","2026-04-06",2,4,False,True,False,False
1660,"Make_1660","Model_1660",2010,"Red","V4 Engine","Automatic","Diesel",16600,"24130.00","Owner_1660","REG1660","2026-03-08","2026-04-07",3,5,True,False,True,True
1661,"Make_1661","Model_1661",2011,"Blue","V5 Engine","Manual","Electric",16610,"24135.50","Owner_1661","REG1661","2026-03-09","2026-04-08",4,6,False,False,False,False
1662,"Make_1662","Model_1662",2012,"Black","V6 Engine","Automatic","Petrol",16620,"24141.00","Owner_1662","REG1662","2026-03-10","2026-04-09",2,4,True,True,False,False
1663,"Make_1663","Model_1663",2013,"White","V7 Engine","Manual","Diesel",16630,"24146.50","Owner_1663","REG1663","2026-03-11","2026-04-10",3,5,False,False,False,False
1664,"Make_1664","Model_1664",2014,"Silver","V0 Engine","Automatic","Electric",16640,"24152.00","Owner_1664","REG1664","2026-03-12","2026-04-11",4,6,True,False,True,False
1665,"Make_1665","Model_1665",2015,"Red","V1 Engine","Manual","Petrol",16650,"24157.50","Owner_1665","REG1665","2026-03-13","2026-04-12",2,4,False,True,False,True
1666,"Make_1666","Model_1666",2016,"Blue","V2 Engine","Automatic","Diesel",16660,"24163.00","Owner_1666","REG1666","2026-03-14","2026-04-13",3,5,True,False,False,False
1667,"Make_1667","Model_1667",2017,"Black","V3 Engine","Manual","Electric",16670,"24168.50","Owner_1667","REG1667","2026-03-15","2026-04-14",4,6,False,False,False,False
1668,"Make_1668","Model_1668",2018,"White","V4 Engine","Automatic","Petrol",16680,"24174.00","Owner_1668","REG1668","2026-03-16","2026-04-15",2,4,True,True,True,False
1669,"Make_1669","Model_1669",2019,"Silver","V5 Engine","Manual","Diesel",16690,"24179.50","Owner_1669","REG1669","2026-03-17","2026-04-16",3,5,False,False,False,False
1670,"Make_1670","Model_1670",2020,"Red","V6 Engine","Automatic","Electric",16700,"24185.00","Owner_1670","REG1670","2026-03-18","2026-04-17",4,6,True,False,False,True
1671,"Make_1671","Model_1671",2021,"Blue","V7 Engine","Manual","Petrol",16710,"24190.50","Owner_1671","REG1671","2026-03-19","2026-04-18",2,4,False,True,False,False
1672,"Make_1672","Model_1672",2022,"Black","V0 Engine","Automatic","Diesel",16720,"24196.00","Owner_1672","REG1672","2026-03-20","2026-04-19",3,5,True,False,True,False
1673,"Make_1673","Model_1673",2023,"White","V1 Engine","Manual","Electric",16730,"24201.50","Owner_1673","REG1673","2026-03-21","2026-04-20",4,6,False,False,False,False
1674,"Make_1674","Model_1674",2024,"Silver","V2 Engine","Automatic","Petrol",16740,"24207.00","Owner_1674","REG1674","2026-03-22","2026-04-21",2,4,True,True,False,False
1675,"Make_1675","Model_1675",2000,"Red","V3 Engine","Manual","Diesel",16750,"24212.50","Owner_1675","REG1675","2026-03-23","2026-04-22",3,5,False,False,False,True
1676,"Make_1676","Model_1676",2001,"Blue","V4 Engine","Automatic","Electric",16760,"24218.00","Owner_1676","REG1676","2026-03-24","2026-04-23",4,6,True,False,True,False
1677,"Make_1677","Model_1677",2002,"Black","V5 Engine","Manual","Petrol",16770,"24223.50","Owner_1677","REG1677","2026-03-25","2026-04-24",2,4,False,True,False,False
1678,"Make_1678","Model_1678",2003,"White","V6 Engine","Automatic","Diesel",16780,"24229.00","Owner_1678","REG1678","2026-03-26","2026-04-25",3,5,True,False,False,False
1679,"Make_1679","Model_1679",2004,"Silver","V7 Engine","Manual","Electric",16790,"24234.50","Owner_1679","REG1679","2026-03-27","2026-04-26",4,6,False,False,False,False
1680,"Make_1680","Model_1680",2005,"Red","V0 Engine","Automatic","Petrol",16800,"24240.00","Owner_1680","REG1680","2026-03-28","2026-04-27",2,4,True,True,True,True
1681,"Make_1681","Model_1681",2006,"Blue","V1 Engine","Manual","Diesel",16810,"24245.50","Owner_1681","REG1681","2026-03-29","2026-04-28",3,5,False,False,False,False
1682,"Make_1682","Model_1682",2007,"Black","V2 Engine","Automatic","Electric",16820,"24251.00","Owner_1682","REG1682","2026-03-30","2026-04-29",4,6,True,False,False,False
1683,"Make_1683","Model_1683",2008,"White","V3 Engine","Manual","Petrol",16830,"24256.50","Owner_1683","REG1683","2026-03-31","2026-04-30",2,4,False,True,False,False
1684,"Make_1684","Model_1684",2009,"Silver","V4 Engine","Automatic","Diesel",16840,"24262.00","Owner_1684","REG1684","2026-04-01","2026-05-01",3,5,True,False,True,False
1685,"Make_1685","Model_1685",2010,"Red","V5 Engine","Manual","Electric",16850,"24267.50","Owner_1685","REG1685","2026-04-02","2026-05-02",4,6,False,False,False,True
1686,"Make_1686","Model_1686",2011,"Blue","V6 Engine","Automatic","Petrol",16860,"24273.00","Owner_1686","REG1686","2026-04-03","2026-05-03",2,4,True,True,False,False
1687,"Make_1687","Model_1687",2012,"Black","V7 Engine","Manual","Diesel",16870,"24278.50","Owner_1687","REG1687","2026-04-04","2026-05-04",3,5,False,False,False,False
1688,"Make_1688","Model_1688",2013,"White","V0 Engine","Automatic","Electric",16880,"24284.00","Owner_1688","REG1688","2026-04-05","2026-05-05",4,6,True,False,True,False
1689,"Make_1689","Model_1689",2014,"Silver","V1 Engine","Manual","Petrol",16890,"24289.50","Owner_1689","REG1689","2026-04-06","2026-05-06",2,4,False,True,False,False
1690,"Make_1690","Model_1690",2015,"Red","V2 Engine","Automatic","Diesel",16900,"24295.00","Owner_1690","REG1690","2026-04-07","2026-05-07",3,5,True,False,False,True
1691,"Make_1691","Model_1691",2016,"Blue","V3 Engine","Manual","Electric",16910,"24300.50","Owner_1691","REG1691","2026-04-08","2026-05-08",4,6,False,False,False,False
1692,"Make_1692","Model_1692",2017,"Black","V4 Engine","Automatic","Petrol",16920,"24306.00","Owner_1692","REG1692","2026-04-09","2026-05-09",2,4,True,True,True,False
1693,"Make_1693","Model_1693",2018,"White","V5 Engine","Manual","Diesel",16930,"24311.50","Owner_1693","REG1693","2026-04-10","2026-05-10",3,5,False,False,False,False
1694,"Make_1694","Model_1694",2019,"Silver","V6 Engine","Automatic","Electric",16940,"24317.00","Owner_1694","REG1694","2026-04-11","2026-05-11",4,6,True,False,False,False
1695,"Make_1695","Model_1695",2020,"Red","V7 Engine","Manual","Petrol",16950,"24322.50","Owner_1695","REG1695","2026-04-12","2026-05-12",2,4,False,True,False,True
1696,"Make_1696","Model_1696",2021,"Blue","V0 Engine","Automatic","Diesel",16960,"24328.00","Owner_1696","REG1696","2026-04-13","2026-05-13",3,5,True,False,True,False
1697,"Make_1697","Model_1697",2022,"Black","V1 Engine","Manual","Electric",16970,"24333.50","Owner_1697","REG1697","2026-04-14","2026-05-14",4,6,False,False,False,False
1698,"Make_1698","Model_1698",2023,"White","V2 Engine","Automatic","Petrol",16980,"24339.00","Owner_1698","REG1698","2026-04-15","2026-05-15",2,4,True,True,False,False
1699,"Make_1699","Model_1699",2024,"Silver","V3 Engine","Manual","Diesel",16990,"24344.50","Owner_1699","REG1699","2026-04-16","2026-05-16",3,5,False,False,False,False
1700,"Make_1700","Model_1700",2000,"Red","V4 Engine","Automatic","Electric",17000,"24350.00","Owner_1700","REG1700","2026-04-17","2026-05-17",4,6,True,False,True,True
1701,"Make_1701","Model_1701",2001,"Blue","V5 Engine","Manual","Petrol",17010,"24355.50","Owner_1701","REG1701","2026-04-18","2026-05-18",2,4,False,True,False,False
1702,"Make_1702","Model_1702",2002,"Black","V6 Engine","Automatic","Diesel",17020,"24361.00","Owner_1702","REG1702","2026-04-19","2026-05-19",3,5,True,False,False,False
1703,"Make_1703","Model_1703",2003,"White","V7 Engine","Manual","Electric",17030,"24366.50","Owner_1703","REG1703","2026-04-20","2026-05-20",4,6,False,False,False,False
1704,"Make_1704","Model_1704",2004,"Silver","V0 Engine","Automatic","Petrol",17040,"24372.00","Owner_1704","REG1704","2026-04-21","2026-05-21",2,4,True,True,True,False
1705,"Make_1705","Model_1705",2005,"Red","V1 Engine","Manual","Diesel",17050,"24377.50","Owner_1705","REG1705","2026-04-22","2026-05-22",3,5,False,False,False,True
1706,"Make_1706","Model_1706",2006,"Blue","V2 Engine","Automatic","Electric",17060,"24383.00","Owner_1706","REG1706","2026-04-23","2026-05-23",4,6,True,False,False,False
1707,"Make_1707","Model_1707",2007,"Black","V3 Engine","Manual","Petrol",17070,"24388.50","Owner_1707","REG1707","2026-04-24","2026-05-24",2,4,False,True,False,False
1708,"Make_1708","Model_1708",2008,"White","V4 Engine","Automatic","Diesel",17080,"24394.00","Owner_1708","REG1708","2026-04-25","2026-05-25",3,5,True,False,True,False
1709,"Make_1709","Model_1709",2009,"Silver","V5 Engine","Manual","Electric",17090,"24399.50","Owner_1709","REG1709","2026-04-26","2026-05-26",4,6,False,False,False,False
1710,"Make_1710","Model_1710",2010,"Red","V6 Engine","Automatic","Petrol",17100,"24405.00","Owner_1710","REG1710","2026-04-27","2026-05-27",2,4,True,True,False,True
1711,"Make_1711","Model_1711",2011,"Blue","V7 Engine","Manual","Diesel",17110,"24410.50","Owner_1711","REG1711","2026-04-28","2026-05-28",3,5,False,False,False,False
1712,"Make_1712","Model_1712",2012,"Black","V0 Engine","Automatic","Electric",17120,"24416.00","Owner_1712","REG1712","2026-04-29","2026-05-29",4,6,True,False,True,False
1713,"Make_1713","Model_1713",2013,"White","V1 Engine","Manual","Petrol",17130,"24421.50","Owner_1713","REG1713","2026-04-30","2026-05-30",2,4,False,True,False,False
1714,"Make_1714","Model_1714",2014,"Silver","V2 Engine","Automatic","Diesel",17140,"24427.00","Owner_1714","REG1714","2026-05-01","2026-05-31",3,5,True,False,False,False
1715,"Make_1715","Model_1715",2015,"Red","V3 Engine","Manual","Electric",17150,"24432.50","Owner_1715","REG1715","2026-05-02","2026-06-01",4,6,False,False,False,True
1716,"Make_1716","Model_1716",2016,"Blue","V4 Engine","Automatic","Petrol",17160,"24438.00","Owner_1716","REG1716","2026-05-03","2026-06-02",2,4,True,True,True,False
1717,"Make_1717","Model_1717",2017,"Black","V5 Engine","Manual","Diesel",17170,"24443.50","Owner_1717","REG1717","2026-05-04","2026-06-03",3,5,False,False,False,False
1718,"Make_1718","Model_1718",2018,"White","V6 Engine","Automatic","Electric",17180,"24449.00","Owner_1718","REG1718","2026-05-05","2026-06-04",4,6,True,False,False,False
1719,"Make_1719","Model_1719",2019,"Silver","V7 Engine","Manual","Petrol",17190,"24454.50","Owner_1719","REG1719","2026-05-06","2026-06-05",2,4,False,True,False,False
1720,"Make_1720","Model_1720",2020,"Red","V0 Engine","Automatic","Diesel",17200,"24460.00","Owner_1720","REG1720","2026-05-07","2026-06-06",3,5,True,False,True,True
1721,"Make_1721","Model_1721",2021,"Blue","V1 Engine","Manual","Electric",17210,"24465.50","Owner_1721","REG1721","2026-05-08","2026-06-07",4,6,False,False,False,False
1722,"Make_1722","Model_1722",2022,"Black","V2 Engine","Automatic","Petrol",17220,"24471.00","Owner_1722","REG1722","2026-05-09","2026-06-08",2,4,True,True,False,False
1723,"Make_1723","Model_1723",2023,"White","V3 Engine","Manual","Diesel",17230,"24476.50","Owner_1723","REG1723","2026-05-10","2026-06-09",3,5,False,False,False,False
1724,"Make_1724","Model_1724",2024,"Silver","V4 Engine","Automatic","Electric",17240,"24482.00","Owner_1724","REG1724","2026-05-11","2026-06-10",4,6,True,False,True,False
1725,"Make_1725","Model_1725",2000,"Red","V5 Engine","Manual","Petrol",17250,"24487.50","Owner_1725","REG1725","2026-05-12","2026-06-11",2,4,False,True,False,True
1726,"Make_1726","Model_1726",2001,"Blue","V6 Engine","Automatic","Diesel",17260,"24493.00","Owner_1726","REG1726","2026-05-13","2026-06-12",3,5,True,False,False,False
1727,"Make_1727","Model_1727",2002,"Black","V7 Engine","Manual","Electric",17270,"24498.50","Owner_1727","REG1727","2026-05-14","2026-06-13",4,6,False,False,False,False
1728,"Make_1728","Model_1728",2003,"White","V0 Engine","Automatic","Petrol",17280,"24504.00","Owner_1728","REG1728","2026-05-15","2026-06-14",2,4,True,True,True,False
